event_id,event_date,asset_id,department,asset_type,safety_function,station_code,station_name,zone,state,section_id,asset_age_years,asset_criticality_score,asset_criticality,scheduled_services_count_proxy,traffic_percentile,network_neighbor_degree,alternative_route_available,affected_services_if_blocked,operational_impact_score,maintenance_interval_days,days_since_last_maintenance,maintenance_overdue_days,failures_last_30d,failures_last_90d,failures_last_365d,same_defect_recurrences_365d,defect_type,officer_observation,defect_duration_days,inspection_image_available,defect_severity_label,failure_within_30d_target,maintenance_duration_hours_target,priority_score_target,priority_class_target,block_required_target
EVT-0005845,2025-12-28,AST-003395,Engineering,Sleeper/Fastening Zone,track gauge and stability,KHRS,KHARESHWAR ROAD,WR,Gujarat,SEC-KHRS-VNRD,11.7,65.2,HIGH,74,0.7555,3,True,26,57.9,30,18,0,0,0,2,1,sleeper cracking,slight deviation observed; sleeper cracking.,2.5,True,LOW,False,4.73,23,LOW,False
EVT-0005846,2025-12-28,AST-001018,Traction,Traction Substation,traction power supply,RMW,ROSHAN MAU,NCR,Uttar Pradesh,SEC-RMW-MTO,7.0,80.8,CRITICAL,185,0.9805,2,False,139,82.1,30,8,0,0,0,0,0,DGA anomaly,clear degradation; DGA anomaly.,2.5,False,MEDIUM,False,5.58,46,MEDIUM,False
EVT-0005847,2025-12-28,AST-001648,S&T,Interlocked Level Crossing,road-rail protection,ODB,OODLABARI,NFR,West Bengal,SEC-ODB-BRQ,34.7,64.2,HIGH,30,0.5148,2,False,18,52.4,14,311,297,0,0,1,0,boom locking fault,severe physical/electrical distress; boom locking fault.,4.3,True,CRITICAL,True,10.14,80,CRITICAL,True
EVT-0005848,2025-12-28,AST-001085,S&T,Interlocked Level Crossing,road-rail protection,NZM,DELHI H NIZAMUDDIN,NR,Delhi NCT,SEC-NZM-HNZM,5.7,88.3,CRITICAL,206,0.9917,11,True,84,84.6,14,11,0,0,0,0,0,boom locking fault,intermittent abnormality; boom locking fault.,3.2,False,MEDIUM,False,2.82,43,MEDIUM,False
EVT-0005849,2025-12-28,AST-001128,S&T,Track Circuit,train detection,JMIR,JAMIRA HALT,ECR,Bihar,SEC-JMIR-ARA,0.7,74.1,HIGH,57,0.692,4,True,26,60.6,30,57,27,0,0,0,0,false occupancy,measurable deterioration; false occupancy.,8.6,True,MEDIUM,False,6.53,35,MEDIUM,False
EVT-0005850,2025-12-28,AST-001382,S&T,Colour Light Signal,movement authority indication,TGR3,BLOCK AND CATCH SIDING CABINE NO.3,CR,Maharashtra,SEC-TGR3-TGR2,2.5,74.4,HIGH,67,0.7243,3,True,35,58.4,30,106,76,0,0,0,0,signal dark/intermittent,major degradation; signal dark/intermittent.,2.1,False,HIGH,False,4.7,49,MEDIUM,False
EVT-0005851,2025-12-28,AST-000515,Traction,OHE Contact/Catenary,traction power collection,HC,HINDU COLLEGE,SR,Tamil Nadu,SEC-HC-PAB,23.8,76.9,HIGH,132,0.9117,4,True,61,73.4,30,142,112,0,0,0,0,hot spot indication,complete or near-complete functional failure; hot spot indication.,5.0,True,CRITICAL,True,6.12,87,CRITICAL,True
EVT-0005852,2025-12-28,AST-000150,S&T,Axle Counter,train detection,SNQ,SANKARPUR,ER,Jharkhand,SEC-SNQ-KBQ,11.5,83.8,CRITICAL,117,0.8781,2,False,69,77.2,30,88,58,0,0,0,0,reset recurrence,clear degradation; reset recurrence.,1.4,False,MEDIUM,False,4.95,43,MEDIUM,False
EVT-0005853,2025-12-28,AST-001966,Engineering,Sleeper/Fastening Zone,track gauge and stability,GID,GIDDALUR,SCR,Andhra Pradesh,SEC-GID-KSTE,5.7,59.2,MEDIUM,22,0.4412,4,True,7,43.1,30,11,0,0,0,0,0,missing/loose fastening,slight deviation observed; missing/loose fastening.,2.1,True,LOW,False,4.53,13,LOW,False
EVT-0005854,2025-12-28,AST-000411,Engineering,Rail/Track Section,direct train running safety,CTO,CHITTOOR,SCR,Andhra Pradesh,SEC-CTO-PTT,6.8,67.8,HIGH,51,0.66,3,True,18,53.3,30,36,6,0,0,0,0,surface shelling/squat,intermittent abnormality; surface shelling/squat.,7.2,False,MEDIUM,False,5.29,39,MEDIUM,False
EVT-0005855,2025-12-28,AST-002606,Traction,Feeder/Return Conductor,traction current path,GGB,GARHMUKTESAR BR,NR,Uttar Pradesh,SEC-GGB-KHE,5.2,63.3,HIGH,104,0.8436,3,True,40,62.2,60,55,0,0,0,0,0,conductor damage,clear degradation; conductor damage.,4.9,True,MEDIUM,False,3.17,45,MEDIUM,False
EVT-0005856,2025-12-28,AST-002980,Engineering,Rail/Track Section,direct train running safety,HRB,HARRI,SECR,Madhya Pradesh,SEC-HRB-VKR,1.8,58.0,MEDIUM,34,0.5479,2,True,6,40.6,30,39,9,0,0,0,0,corrugation/wear,slight deviation observed; corrugation/wear.,6.2,False,LOW,False,6.05,20,LOW,False
EVT-0005857,2025-12-28,AST-002009,Traction,Circuit Breaker/Interrupter,traction protection and isolation,RPJ,RAJPURA JN,NR,Punjab,SEC-RPJ-SBJ,18.6,75.0,HIGH,156,0.9514,3,True,91,71.1,30,26,0,0,0,0,0,mechanism sluggishness,repeated functional abnormality; mechanism sluggishness.,10.2,True,HIGH,False,5.33,44,MEDIUM,True
EVT-0005858,2025-12-28,AST-002463,Engineering,Sleeper/Fastening Zone,track gauge and stability,BJW,BAJVA,WR,Gujarat,SEC-BJW-RNO,1.1,74.2,HIGH,180,0.9723,4,True,52,76.0,30,30,0,0,0,0,0,broken sleeper cluster,minor visual anomaly; broken sleeper cluster.,3.2,True,LOW,False,1.77,21,LOW,False
EVT-0005859,2025-12-28,AST-001197,S&T,Point Machine,route setting,NLSF,NIYALISH PARA,ER,West Bengal,SEC-NLSF-LCAE,14.5,66.7,HIGH,28,0.4996,4,True,9,48.2,14,282,268,0,0,0,0,motor current abnormality,intermittent abnormality; motor current abnormality.,1.6,True,MEDIUM,False,4.94,42,MEDIUM,True
EVT-0005860,2025-12-28,AST-002109,S&T,Point Machine,route setting,SW,SEHRAMAU,NER,Uttar Pradesh,SEC-SW-ALNP,7.0,65.3,HIGH,23,0.4513,3,True,9,41.1,14,15,1,0,0,0,0,mechanical wear,intermittent abnormality; mechanical wear.,2.1,True,MEDIUM,False,1.86,28,LOW,False
EVT-0005861,2025-12-29,AST-001979,Engineering,Points & Crossing,route setting and derailment prevention,CRY,CHIRAYINKIL,SR,Kerala,SEC-CRY-KVU,1.7,82.3,CRITICAL,104,0.8436,2,False,74,75.0,14,306,292,0,0,0,0,crossing nose wear,repeated functional abnormality; crossing nose wear.,2.7,False,HIGH,True,3.64,55,HIGH,True
EVT-0005862,2025-12-29,AST-003125,S&T,Axle Counter,train detection,PAI,PABAI,WCR,Madhya Pradesh,SEC-PAI-BAQ,12.6,84.7,CRITICAL,190,0.9882,2,False,143,83.5,30,88,58,0,0,0,0,reset recurrence,significant defect observed; reset recurrence.,2.2,False,HIGH,False,6.28,63,HIGH,True
EVT-0005863,2025-12-29,AST-001774,Traction,Circuit Breaker/Interrupter,traction protection and isolation,KSVM,KESAVARAM,SCR,Andhra Pradesh,SEC-KSVM-DWP,9.3,86.4,CRITICAL,146,0.9392,2,False,82,81.3,30,18,0,0,0,0,0,mechanism sluggishness,clear degradation; mechanism sluggishness.,0.8,True,MEDIUM,False,4.06,49,MEDIUM,False
EVT-0005864,2025-12-29,AST-002764,Engineering,Rail/Track Section,direct train running safety,HER,Her,SCR,Maharashtra,SEC-HER-KTKR,12.9,55.9,MEDIUM,16,0.3658,2,True,6,30.1,30,10,0,0,0,0,0,rail crack indication,intermittent abnormality; rail crack indication.,1.0,False,MEDIUM,False,5.62,22,LOW,False
EVT-0005865,2025-12-29,AST-001783,Traction,OHE Contact/Catenary,traction power collection,KCVL,KOCHUVELI,SR,Kerala,SEC-KCVL-VELI,4.6,76.1,HIGH,104,0.8436,10,True,37,73.4,30,6,0,0,0,1,0,contact wire wear,intermittent abnormality; contact wire wear.,4.8,True,MEDIUM,False,6.41,58,HIGH,False
EVT-0005866,2025-12-29,AST-001908,Traction,Section Insulator,electrical sectioning,KFI,KAPPIL,SR,Kerala,SEC-KFI-PVU,5.8,67.8,HIGH,104,0.8436,2,True,42,59.3,30,69,39,0,0,0,0,flashover marks,repeated functional abnormality; flashover marks.,4.5,True,HIGH,False,3.77,41,MEDIUM,False
EVT-0005867,2025-12-29,AST-002574,Traction,OHE Contact/Catenary,traction power collection,ACL,ANCHELI,WR,Gujarat,SEC-ACL-AML,4.9,69.9,HIGH,189,0.9836,2,True,90,67.6,30,182,152,0,0,2,1,wire strand damage,complete or near-complete functional failure; wire strand damage.,7.7,True,CRITICAL,True,6.74,64,HIGH,True
EVT-0005868,2025-12-29,AST-000450,Traction,OHE Contact/Catenary,traction power collection,LNN,LONAND,CR,Maharashtra,SEC-LNN-SLP,1.6,61.0,HIGH,44,0.6226,2,True,20,45.5,30,199,169,0,0,1,0,contact wire wear,intermittent abnormality; contact wire wear.,0.9,False,MEDIUM,False,5.08,36,MEDIUM,False
EVT-0005869,2025-12-29,AST-002995,Engineering,Points & Crossing,route setting and derailment prevention,SSL,SIRSAUL,NR,Uttar Pradesh,SEC-SSL-PMPR,1.1,78.7,CRITICAL,143,0.9363,3,True,71,71.2,14,23,9,0,0,0,0,crossing nose wear,measurable deterioration; crossing nose wear.,14.0,True,MEDIUM,False,5.25,53,HIGH,False
EVT-0005870,2025-12-29,AST-002914,Engineering,Ballast/Formation Zone,track geometry and drainage,AD,ADONI,SCR,Andhra Pradesh,SEC-AD-ESV,26.2,53.1,MEDIUM,57,0.692,2,True,20,47.3,60,27,0,0,0,0,0,formation settlement,clear degradation; formation settlement.,0.6,True,MEDIUM,False,7.33,35,MEDIUM,False
EVT-0005871,2025-12-29,AST-001870,Traction,Section Insulator,electrical sectioning,KASU,KASU,CR,Maharashtra,SEC-KASU-PEN,6.3,70.5,HIGH,51,0.66,4,True,28,57.9,30,23,0,0,0,0,0,insulator chipping,clear degradation; insulator chipping.,3.3,False,MEDIUM,False,6.76,42,MEDIUM,True
EVT-0005872,2025-12-29,AST-001031,Engineering,Points & Crossing,route setting and derailment prevention,JOX,JANAI ROAD,ER,West Bengal,SEC-JOX-BPAE,10.7,83.9,CRITICAL,132,0.9117,2,False,77,79.1,14,18,4,0,0,1,0,switch rail gap,clear degradation; switch rail gap.,9.7,True,MEDIUM,False,4.38,47,MEDIUM,True
EVT-0005873,2025-12-29,AST-002371,Traction,Traction Substation,traction power supply,DWX,DEWAS,WR,Madhya Pradesh,SEC-DWX-AJKI,4.6,73.3,HIGH,61,0.7088,3,True,27,57.3,30,16,0,0,0,0,0,DGA anomaly,repeated functional abnormality; DGA anomaly.,3.0,False,HIGH,False,6.59,57,HIGH,True
EVT-0005874,2025-12-29,AST-002120,Traction,Traction Substation,traction power supply,DAZ,DELHI AZADPUR,NR,Delhi NCT,SEC-DAZ-ANDI,10.8,79.5,CRITICAL,89,0.8009,2,False,57,71.9,30,78,48,0,0,1,1,DGA anomaly,clear degradation; DGA anomaly.,1.6,False,MEDIUM,False,5.18,39,MEDIUM,True
EVT-0005875,2025-12-29,AST-000569,Engineering,Sleeper/Fastening Zone,track gauge and stability,DKDE,DANKAUR,NR,Uttar Pradesh,SEC-DKDE-WAIR,4.1,65.4,HIGH,126,0.897,2,True,53,61.7,30,104,74,0,0,2,1,sleeper cracking,early wear indication; sleeper cracking.,1.1,False,LOW,False,3.79,23,LOW,False
EVT-0005876,2025-12-29,AST-002030,Engineering,Sleeper/Fastening Zone,track gauge and stability,CKI,CHALAKUDI,SR,Kerala,SEC-CKI-DINR,21.5,70.7,HIGH,162,0.9566,2,True,66,66.3,30,31,1,0,0,0,0,broken sleeper cluster,measurable deterioration; broken sleeper cluster.,3.0,True,MEDIUM,False,5.01,30,MEDIUM,False
EVT-0005877,2025-12-29,AST-002012,Traction,OHE Contact/Catenary,traction power collection,MDJ,MUHAMMADGANJ,ECR,Jharkhand,SEC-MDJ-SZF,10.6,57.2,MEDIUM,21,0.4264,2,True,9,33.8,30,72,42,0,1,1,1,hot spot indication,repeated functional abnormality; hot spot indication.,1.7,True,HIGH,False,6.02,55,HIGH,True
EVT-0005878,2025-12-29,AST-001131,S&T,Interlocked Level Crossing,road-rail protection,GAYA,GAYA JN,ECR,Bihar,SEC-GAYA-SICY,24.5,82.9,CRITICAL,155,0.9499,6,True,68,81.0,14,16,2,0,0,0,0,warning indication fault,early wear indication; warning indication fault.,1.4,False,LOW,False,5.04,40,MEDIUM,False
EVT-0005879,2025-12-29,AST-000754,Engineering,Rail/Track Section,direct train running safety,BUH,BURHAR,SECR,Madhya Pradesh,SEC-BUH-SNGP,20.1,66.6,HIGH,39,0.5795,3,True,15,48.5,30,170,140,0,0,1,0,surface shelling/squat,severe physical/electrical distress; surface shelling/squat.,3.3,True,CRITICAL,True,4.56,66,HIGH,True
EVT-0005880,2025-12-29,AST-000134,Engineering,Bridge/Culvert,structural route continuity,BRUD,BARUD,WCR,Madhya Pradesh,SEC-BRUD-CAER,9.0,80.4,CRITICAL,139,0.9256,5,True,73,79.0,90,339,249,0,0,0,0,structural crack indication,repeated functional abnormality; structural crack indication.,4.0,True,HIGH,True,6.61,52,HIGH,False
EVT-0005881,2025-12-29,AST-000898,S&T,Point Machine,route setting,CPK,CHAPARMUKH JN,NFR,Assam,SEC-CPK-RAHA,2.9,74.8,HIGH,53,0.6715,4,True,27,59.6,14,20,6,0,0,1,0,mechanical wear,measurable deterioration; mechanical wear.,11.6,False,MEDIUM,False,6.7,31,MEDIUM,False
EVT-0005882,2025-12-30,AST-001045,Traction,OHE Contact/Catenary,traction power collection,KEY,KAGANKARAI,SWR,Tamil Nadu,SEC-KEY-KNNT,7.5,71.9,HIGH,125,0.895,3,True,24,67.2,30,10,0,0,0,0,0,contact wire wear,early wear indication; contact wire wear.,2.4,True,LOW,False,5.06,38,MEDIUM,False
EVT-0005883,2025-12-30,AST-000404,Traction,Section Insulator,electrical sectioning,KCG,KACHEGUDA,SCR,Andhra Pradesh,SEC-KCG-MXT,5.2,69.7,HIGH,114,0.87,3,True,44,65.3,30,11,0,0,0,0,0,flashover marks,intermittent abnormality; flashover marks.,2.9,False,MEDIUM,False,6.8,33,MEDIUM,False
EVT-0005884,2025-12-30,AST-000791,Traction,Feeder/Return Conductor,traction current path,SVNR,SAVANUR,SWR,Karnataka,SEC-SVNR-YLG,14.2,56.0,MEDIUM,50,0.6539,2,True,31,46.0,60,349,289,0,1,2,1,joint heating,unsafe/fail-state indication; joint heating.,8.0,True,CRITICAL,True,8.97,53,HIGH,False
EVT-0005885,2025-12-30,AST-000808,Engineering,Level Crossing Surface,road-rail interface,JUC,JALANDHAR CITY,NR,Punjab,SEC-JUC-SCPD,4.2,65.3,HIGH,103,0.8368,5,True,34,70.3,30,90,60,0,0,0,0,approach settlement,intermittent abnormality; approach settlement.,2.9,True,MEDIUM,False,5.39,52,HIGH,True
EVT-0005886,2025-12-30,AST-002407,S&T,Axle Counter,train detection,BTRA,BANTHRA,NER,Uttar Pradesh,SEC-BTRA-BHDH,7.9,90.5,CRITICAL,164,0.9585,2,False,125,83.3,30,47,17,0,0,1,1,reset recurrence,intermittent abnormality; reset recurrence.,2.6,False,MEDIUM,False,1.95,41,MEDIUM,False
EVT-0005887,2025-12-30,AST-001723,Engineering,Rail/Track Section,direct train running safety,HTE,HATIA,SER,Jharkhand,SEC-HTE-RNC,0.9,56.0,MEDIUM,4,0.1298,13,True,1,29.1,30,44,14,0,1,1,1,corrugation/wear,clear degradation; corrugation/wear.,5.1,True,MEDIUM,False,6.72,38,MEDIUM,False
EVT-0005888,2025-12-30,AST-000918,Traction,Circuit Breaker/Interrupter,traction protection and isolation,CRC,CHARKHARI ROAD,NCR,Uttar Pradesh,SEC-CRC-MBA,12.0,69.5,HIGH,22,0.4412,2,False,13,49.6,30,20,0,0,0,1,0,trip recurrence,intermittent abnormality; trip recurrence.,5.8,True,MEDIUM,False,2.59,37,MEDIUM,False
EVT-0005889,2025-12-31,AST-002881,Traction,Feeder/Return Conductor,traction current path,KDKN,KENDUKANA,NFR,Assam,SEC-KDKN-RNY,15.7,56.4,MEDIUM,67,0.7243,3,True,26,53.9,60,128,68,0,0,0,0,conductor damage,severe physical/electrical distress; conductor damage.,9.6,False,CRITICAL,True,8.17,53,HIGH,True
EVT-0005890,2025-12-31,AST-002364,Traction,Circuit Breaker/Interrupter,traction protection and isolation,GDPL,GUNDLA POCHAMPALLI,SCR,Andhra Pradesh,SEC-GDPL-GOPL,3.3,68.4,HIGH,34,0.5479,2,False,19,55.2,30,71,41,0,0,0,0,contact wear,early wear indication; contact wear.,3.7,False,LOW,False,4.42,33,MEDIUM,False
EVT-0005891,2025-12-31,AST-001820,Traction,Circuit Breaker/Interrupter,traction protection and isolation,MBM,MAMBALAM,SR,Tamil Nadu,SEC-MBM-SP,2.7,75.6,HIGH,118,0.8794,2,False,74,75.3,30,305,275,0,0,0,0,trip recurrence,significant defect observed; trip recurrence.,3.0,True,HIGH,False,5.53,72,CRITICAL,True
EVT-0005892,2025-12-31,AST-001593,Engineering,Level Crossing Surface,road-rail interface,KKJ,KAKORI,NER,Uttar Pradesh,SEC-KKJ-AMG,2.5,62.8,HIGH,148,0.9412,2,False,82,75.5,30,127,97,0,0,0,0,road surface degradation,clear degradation; road surface degradation.,4.5,True,MEDIUM,False,8.72,53,HIGH,True
EVT-0005893,2025-12-31,AST-001377,Engineering,Ballast/Formation Zone,track geometry and drainage,KXE,KALIAN CHAK,ER,Jharkhand,SEC-KXE-TLJ,8.7,44.3,MEDIUM,14,0.3381,6,True,4,37.7,60,142,82,0,0,0,0,ballast fouling,clear degradation; ballast fouling.,2.7,True,MEDIUM,False,5.33,28,LOW,False
EVT-0005894,2025-12-31,AST-000584,S&T,Axle Counter,train detection,PNVT,PANCHARATNA,NFR,Assam,SEC-PNVT-GLPT,6.0,71.0,HIGH,32,0.5312,2,False,16,55.0,30,69,39,0,0,0,0,reset recurrence,early wear indication; reset recurrence.,1.5,False,LOW,False,3.79,20,LOW,False
EVT-0005895,2025-12-31,AST-003334,Traction,Cantilever Assembly,OHE geometry,COR,CHITTAURGARH,WR,Rajasthan,SEC-COR-GSD,5.1,49.5,MEDIUM,20,0.4152,3,True,4,35.2,30,88,58,0,0,0,0,insulator crack,minor visual anomaly; insulator crack.,0.6,True,LOW,False,3.75,22,LOW,False
EVT-0005896,2025-12-31,AST-002550,Engineering,Rail/Track Section,direct train running safety,HNDR,HENDEGIR,SER,Jharkhand,SEC-HNDR-TKS,2.9,60.3,HIGH,31,0.5219,2,True,12,39.8,30,42,12,0,0,0,0,corrugation/wear,early wear indication; corrugation/wear.,1.8,False,LOW,False,4.63,22,LOW,False
EVT-0005897,2025-12-31,AST-003108,S&T,Point Machine,route setting,VELI,VELI,SR,Kerala,SEC-VELI-KCVL,5.2,78.1,CRITICAL,104,0.8436,2,False,80,73.9,14,32,18,0,0,1,0,detection failure,unsafe/fail-state indication; detection failure.,17.0,False,CRITICAL,True,4.36,66,HIGH,False
EVT-0005898,2025-12-31,AST-001392,Engineering,Rail/Track Section,direct train running safety,DG,DINDIGUL JN,SR,Tamil Nadu,SEC-DG-EDU,4.5,62.1,HIGH,18,0.3888,6,True,7,44.9,30,80,50,0,0,0,0,rail crack indication,clear degradation; rail crack indication.,5.0,True,MEDIUM,False,4.7,36,MEDIUM,False
EVT-0005899,2025-12-31,AST-003066,Engineering,Rail/Track Section,direct train running safety,KTI,KANTI,ECR,Bihar,SEC-KTI-NRV,5.1,61.9,HIGH,38,0.5758,2,True,13,43.1,30,69,39,0,0,0,0,rail crack indication,repeated functional abnormality; rail crack indication.,15.8,False,HIGH,False,8.51,49,MEDIUM,True
EVT-0005900,2025-12-31,AST-003008,Traction,Circuit Breaker/Interrupter,traction protection and isolation,CHE,SRIKAKULAM ROAD,ECoR,Andhra Pradesh,SEC-CHE-DUSI,15.4,80.3,CRITICAL,93,0.8077,2,False,56,72.5,30,20,0,0,0,0,0,contact wear,clear degradation; contact wear.,6.5,True,MEDIUM,False,5.02,39,MEDIUM,False
EVT-0005901,2025-12-31,AST-000744,S&T,Axle Counter,train detection,MMM,MANDAPAM,SR,Tamil Nadu,SEC-MMM-MC,11.3,72.5,HIGH,20,0.4152,2,False,13,49.0,30,48,18,0,0,0,0,evaluator communication fault,intermittent abnormality; evaluator communication fault.,6.4,True,MEDIUM,False,4.01,35,MEDIUM,False
EVT-0005902,2025-12-31,AST-002986,S&T,Track Circuit,train detection,DIC,DAHISAR,WR,Maharashtra,SEC-DIC-BVI,6.2,88.9,CRITICAL,108,0.8518,2,False,77,77.1,30,132,102,1,1,2,1,insulation degradation,repeated functional abnormality; insulation degradation.,3.1,True,HIGH,True,5.65,58,HIGH,True
EVT-0005903,2025-12-31,AST-000656,Engineering,Points & Crossing,route setting and derailment prevention,YAD,YEULKHED,SCR,Maharashtra,SEC-YAD-SVW,7.8,81.9,CRITICAL,87,0.7933,2,False,57,72.1,14,74,60,0,1,2,1,point misalignment,intermittent abnormality; point misalignment.,4.7,True,MEDIUM,True,4.49,42,MEDIUM,True
EVT-0005904,2025-12-31,AST-003136,S&T,Colour Light Signal,movement authority indication,BPM,BAGPAT ROAD,NR,Uttar Pradesh,SEC-BPM-AHQ,9.6,64.8,HIGH,16,0.3658,2,False,11,44.3,30,188,158,0,0,0,0,incorrect aspect indication,major degradation; incorrect aspect indication.,2.7,False,HIGH,True,5.65,46,MEDIUM,False
EVT-0005905,2025-12-31,AST-003021,Engineering,Points & Crossing,route setting and derailment prevention,KLP,KOTALPUKUR,ER,West Bengal,SEC-KLP-TBB,3.4,72.5,HIGH,48,0.641,4,True,19,57.4,14,46,32,0,0,1,1,point misalignment,major degradation; point misalignment.,9.9,True,HIGH,True,5.89,41,MEDIUM,False
EVT-0005906,2025-12-31,AST-000606,Engineering,Bridge/Culvert,structural route continuity,SYM,SAVALYAPURAM,SCR,Andhra Pradesh,SEC-SYM-VEP,13.2,64.7,HIGH,21,0.4264,4,True,10,43.6,90,147,57,0,0,1,0,bearing distress,clear degradation; bearing distress.,2.5,True,MEDIUM,False,5.52,31,MEDIUM,False
EVT-0005907,2025-12-31,AST-001839,Traction,Cantilever Assembly,OHE geometry,SGP,SOHAGPUR,WCR,Madhya Pradesh,SEC-SGP-SXF,3.0,63.8,HIGH,111,0.8597,2,True,32,59.2,30,83,53,0,1,1,0,geometry deviation,intermittent abnormality; geometry deviation.,5.8,True,MEDIUM,False,5.07,46,MEDIUM,True
EVT-0005908,2025-12-31,AST-000185,Traction,Section Insulator,electrical sectioning,BNN,BARNALA,NR,Punjab,SEC-BNN-SEQ,3.6,54.4,MEDIUM,23,0.4513,2,True,7,34.4,30,30,0,0,0,0,0,insulator chipping,early wear indication; insulator chipping.,1.4,True,LOW,False,4.08,12,LOW,False
EVT-0005909,2025-12-31,AST-001319,Traction,Traction Substation,traction power supply,SDPR,SARDAR PATEL ROAD,NR,Delhi NCT,SEC-SDPR-CNKP,20.9,64.3,HIGH,16,0.3658,2,False,9,44.2,30,62,32,0,0,0,0,transformer alarm,significant defect observed; transformer alarm.,5.8,True,HIGH,False,7.46,42,MEDIUM,False
EVT-0005910,2025-12-31,AST-000250,S&T,Axle Counter,train detection,OLR,THRISSUR OLLUR HALT,SR,Kerala,SEC-OLR-PUK,21.6,90.6,CRITICAL,162,0.9566,2,False,117,83.3,30,136,106,0,1,2,2,count mismatch,severe physical/electrical distress; count mismatch.,10.1,True,CRITICAL,True,3.48,88,CRITICAL,True
EVT-0005911,2026-01-01,AST-001329,Engineering,Rail/Track Section,direct train running safety,DAA,DATIA,NCR,Uttar Pradesh,SEC-DAA-KRQ,17.3,76.3,HIGH,155,0.9499,2,True,69,67.3,30,46,16,0,0,0,0,rail crack indication,measurable deterioration; rail crack indication.,6.0,True,MEDIUM,False,3.46,46,MEDIUM,True
EVT-0005912,2026-01-01,AST-001369,Engineering,Ballast/Formation Zone,track geometry and drainage,SLBS,SALSALA BARI,NFR,West Bengal,SEC-SLBS-SMTA,15.2,43.6,MEDIUM,12,0.3097,6,True,4,35.9,60,175,115,0,0,0,0,ballast fouling,measurable deterioration; ballast fouling.,6.0,False,MEDIUM,False,3.35,23,LOW,False
EVT-0005913,2026-01-01,AST-002174,Traction,OHE Contact/Catenary,traction power collection,AVN,ANAVARDIKHANPET,SR,Tamil Nadu,SEC-AVN-SHU,16.9,64.5,HIGH,114,0.87,3,True,40,64.0,30,75,45,0,0,0,0,contact wire wear,major degradation; contact wire wear.,1.6,False,HIGH,True,6.07,55,HIGH,True
EVT-0005914,2026-01-01,AST-001286,Engineering,Rail/Track Section,direct train running safety,KLS,KOLATUR,SR,Tamil Nadu,SEC-KLS-SMDM,2.8,67.3,HIGH,44,0.6226,4,True,13,55.1,30,86,56,0,0,0,0,corrugation/wear,early wear indication; corrugation/wear.,2.9,False,LOW,False,3.5,19,LOW,False
EVT-0005915,2026-01-01,AST-001259,Traction,Cantilever Assembly,OHE geometry,PLMX,PALAMPUR HIMACHAL,NR,Himachal Pradesh,SEC-PLMX-SLHP,20.7,46.5,MEDIUM,10,0.2715,4,True,3,30.6,30,49,19,0,0,0,0,fitting looseness,intermittent abnormality; fitting looseness.,9.9,False,MEDIUM,False,4.41,25,LOW,False
EVT-0005916,2026-01-01,AST-002516,Engineering,Ballast/Formation Zone,track geometry and drainage,KLNT,KALINAGAR,ER,West Bengal,SEC-KLNT-KZPE,1.6,37.1,LOW,6,0.1827,2,True,2,15.3,60,151,91,0,0,0,0,formation settlement,significant defect observed; formation settlement.,4.8,False,HIGH,False,7.9,43,MEDIUM,True
EVT-0005917,2026-01-01,AST-000881,Engineering,Level Crossing Surface,road-rail interface,MHWL,MACHROWAR,NR,Punjab,SEC-MHWL-BPRS,6.0,51.8,MEDIUM,15,0.3474,2,False,5,40.1,30,86,56,0,0,0,0,approach settlement,intermittent abnormality; approach settlement.,6.2,False,MEDIUM,False,4.58,42,MEDIUM,False
EVT-0005918,2026-01-01,AST-001734,S&T,Colour Light Signal,movement authority indication,KITA,KITA,SER,Jharkhand,SEC-KITA-SLF,7.8,78.8,CRITICAL,73,0.7498,5,True,29,68.9,30,78,48,0,0,0,0,incorrect aspect indication,slight deviation observed; incorrect aspect indication.,1.1,False,LOW,False,3.66,38,MEDIUM,False
EVT-0005919,2026-01-01,AST-000696,Traction,Section Insulator,electrical sectioning,SPRD,SINGAPURAM ROAD,ECoR,Orissa,SEC-SPRD-THV,1.4,57.3,MEDIUM,32,0.5312,3,True,8,43.5,30,47,17,0,0,0,0,alignment deviation,intermittent abnormality; alignment deviation.,1.3,True,MEDIUM,False,3.17,20,LOW,False
EVT-0005920,2026-01-01,AST-001949,Engineering,Points & Crossing,route setting and derailment prevention,DHNL,DHANALA,WR,Gujarat,SEC-DHNL-DVY,2.5,69.3,HIGH,16,0.3658,2,False,8,45.4,14,28,14,0,0,0,0,point misalignment,slight deviation observed; point misalignment.,1.8,False,LOW,False,5.23,31,MEDIUM,False
EVT-0005921,2025-12-04,AST-001259,Traction,Cantilever Assembly,OHE geometry,PLMX,PALAMPUR HIMACHAL,NR,Himachal Pradesh,SEC-PLMX-SLHP,20.7,46.5,MEDIUM,10,0.2715,4,True,3,30.6,30,21,0,0,0,0,0,geometry deviation,repeated functional abnormality; geometry deviation.,5.7,False,HIGH,False,5.83,34,MEDIUM,False
EVT-0005922,2026-01-01,AST-003221,Traction,Section Insulator,electrical sectioning,BBTR,BARBATPUR,WCR,Madhya Pradesh,SEC-BBTR-DOH,1.9,68.4,HIGH,132,0.9117,2,True,62,63.2,30,323,293,0,0,0,0,flashover marks,repeated functional abnormality; flashover marks.,3.1,False,HIGH,True,3.94,55,HIGH,False
