event_id,task_id,event_date,asset_id,department,asset_type,safety_function,station_code,station_name,zone,state,section_id,asset_age_years,asset_criticality_score,asset_criticality,scheduled_services_count_proxy,network_neighbor_degree,alternative_route_available,affected_services_if_blocked,maintenance_interval_days,days_since_last_maintenance,maintenance_overdue_days,failures_last_30d,failures_last_90d,failures_last_365d,same_defect_recurrences_365d,defect_type,officer_observation,defect_duration_days,inspection_image_available,defect_severity_label,real_section_code,real_daily_train_count,real_criticality_score,is_real_traffic_data
EVT-0003937,EVT-0003937,2025-09-06,AST-003252,S&T,Track Circuit,train detection,JGN,Jagraon,NR,Punjab,SEC-JGN-NNKR,10.3,66.8,HIGH,10,2,False,6,30,30,0,0,0,0,0,loss of shunt,intermittent abnormality; loss of shunt.,4.5,True,MEDIUM,CKM_JGN,5,0.3382,True
EVT-0003938,EVT-0003938,2025-09-06,AST-002273,Traction,OHE Contact/Catenary,traction power collection,JCNR,JUCHANDRA,CR,Maharashtra,SEC-JCNR-KARD,13.4,64.4,HIGH,66,2,True,18,30,40,10,0,0,0,0,sag/height deviation,slight deviation observed; sag/height deviation.,1.3,True,LOW,JCNR_BSR,6,0.3673,True
EVT-0003939,EVT-0003939,2025-09-06,AST-000210,S&T,Colour Light Signal,movement authority indication,SKL,SINGAPERUMAL KOIL,SR,Tamil Nadu,SEC-SKL-PWU,1.3,86.1,CRITICAL,89,2,False,59,30,63,33,0,0,1,0,LED aspect partial failure,intermittent abnormality; LED aspect partial failure.,4.0,False,MEDIUM,CTM_SKL,19,0.5654,True
EVT-0003940,EVT-0003940,2025-09-06,AST-001463,Traction,OHE Contact/Catenary,traction power collection,PAQ,PADIYA NAQLA,NER,Uttarakhand,SEC-PAQ-RHN,4.5,58.1,MEDIUM,15,5,True,5,30,16,0,0,0,0,0,hot spot indication,measurable deterioration; hot spot indication.,3.5,False,MEDIUM,PAQ_RHN,3,0.2616,True
EVT-0003941,EVT-0003941,2025-09-06,AST-001729,S&T,Track Circuit,train detection,KJKD,KANJIKODE,SR,Kerala,SEC-KJKD-PGT,16.8,79.0,CRITICAL,108,4,True,54,30,100,70,0,0,0,0,false occupancy,repeated functional abnormality; false occupancy.,3.3,True,HIGH,WRA_KJKD,6,0.3673,True
EVT-0003942,EVT-0003942,2025-09-06,AST-001402,S&T,Point Machine,route setting,MEX,MUKERIAN,NR,Punjab,SEC-MEX-UCB,5.6,82.1,CRITICAL,73,2,False,47,14,74,60,0,0,0,0,mechanical wear,intermittent abnormality; mechanical wear.,2.6,False,MEDIUM,MRTL_MEX,1,0.1308,True
EVT-0003943,EVT-0003943,2025-09-06,AST-000707,Engineering,Sleeper/Fastening Zone,track gauge and stability,ABB,ABADA,ER,West Bengal,SEC-ABB-SEL,6.8,67.2,HIGH,182,2,True,62,30,72,42,0,0,0,0,missing/loose fastening,clear degradation; missing/loose fastening.,5.1,True,MEDIUM,ABB_NALR,43,0.7142,True
EVT-0003944,EVT-0003944,2025-09-06,AST-001134,S&T,Track Circuit,train detection,KGD,KALLIGUDI,SR,Tamil Nadu,SEC-KGD-SVK,7.5,75.9,HIGH,54,3,True,32,30,197,167,0,0,0,0,loss of shunt,complete or near-complete functional failure; loss of shunt.,2.9,False,CRITICAL,TMQ_KGD,4,0.3038,True
EVT-0003945,EVT-0003945,2025-09-06,AST-000281,S&T,Point Machine,route setting,MCJ,MANJATTIDAL,SR,Tamil Nadu,SEC-MCJ-GOC,22.1,73.7,HIGH,36,2,False,20,14,22,8,0,0,0,0,mechanical wear,early wear indication; mechanical wear.,3.4,False,LOW,MCJ_TRB,9,0.4346,True
EVT-0003946,EVT-0003946,2025-09-06,AST-003197,Engineering,Points & Crossing,route setting and derailment prevention,SLGH,SHELGOAN H,SCR,Maharashtra,SEC-SLGH-SVN,12.7,76.2,HIGH,36,2,False,25,14,20,6,0,0,0,0,crossing nose wear,repeated functional abnormality; crossing nose wear.,6.9,True,HIGH,SLGH_UMRI,5,0.3382,True
EVT-0003947,EVT-0003947,2025-09-06,AST-000644,Engineering,Rail/Track Section,direct train running safety,DELO,DEORAKOT,NR,Uttar Pradesh,SEC-DELO-SLW,6.0,67.3,HIGH,56,2,True,21,30,175,145,0,0,0,0,surface shelling/squat,intermittent abnormality; surface shelling/squat.,2.2,False,MEDIUM,SLW_DELO,3,0.2616,True
EVT-0003948,EVT-0003948,2025-09-06,AST-001751,Traction,Traction Substation,traction power supply,UND,UNCHDIH,NER,Uttar Pradesh,SEC-UND-MNF,2.0,84.4,CRITICAL,179,2,False,133,30,133,103,0,0,0,0,transformer alarm,intermittent abnormality; transformer alarm.,0.8,True,MEDIUM,MNF_UND,4,0.3038,True
EVT-0003949,EVT-0003949,2025-09-06,AST-002324,S&T,Interlocked Level Crossing,road-rail protection,JMKT,JAMIKUNTA,SCR,Andhra Pradesh,SEC-JMKT-BGSF,4.7,81.6,CRITICAL,131,2,False,93,14,14,0,0,0,0,0,warning indication fault,slight deviation observed; warning indication fault.,5.5,False,LOW,OPL_JMKT,6,0.3673,True
EVT-0003950,EVT-0003950,2025-09-06,AST-002357,S&T,Colour Light Signal,movement authority indication,KVZ,KAVALI,SCR,Andhra Pradesh,SEC-KVZ-TTU,17.8,90.1,CRITICAL,180,2,False,118,30,38,8,0,0,0,0,signal dark/intermittent,clear degradation; signal dark/intermittent.,2.1,False,MEDIUM,OGL_KVZ,11,0.469,True
EVT-0003951,EVT-0003951,2025-09-06,AST-002213,Engineering,Sleeper/Fastening Zone,track gauge and stability,KVTA,KARUVATTA HALT,SR,Kerala,SEC-KVTA-THZI,23.4,56.1,MEDIUM,30,3,True,12,30,14,0,0,0,0,0,broken sleeper cluster,major degradation; broken sleeper cluster.,6.2,True,HIGH,KVTA_TZH,3,0.2616,True
EVT-0003952,EVT-0003952,2025-09-06,AST-002265,Engineering,Level Crossing Surface,road-rail interface,SLRP,SALARPUR,NR,Uttar Pradesh,SEC-SLRP-SLW,1.8,63.5,HIGH,56,2,False,32,30,53,23,0,0,0,0,road surface degradation,early wear indication; road surface degradation.,2.0,False,LOW,SLRP_FD,3,0.2616,True
EVT-0003953,EVT-0003953,2025-09-06,AST-000146,Traction,Traction Substation,traction power supply,NHN,NIGOHAN,NR,Uttar Pradesh,SEC-NHN-SAGR,8.3,75.3,HIGH,61,2,False,39,30,51,21,0,0,0,0,cooling system degradation,measurable deterioration; cooling system degradation.,3.0,True,MEDIUM,SAGR_NHN,6,0.3673,True
EVT-0003954,EVT-0003954,2025-09-06,AST-001942,Traction,OHE Contact/Catenary,traction power collection,KNPL,Kandanur Puduvayal,SR,Tamil Nadu,SEC-KNPL-VMM,5.1,48.6,MEDIUM,6,2,True,2,30,74,44,0,0,0,0,hot spot indication,minor visual anomaly; hot spot indication.,2.9,True,LOW,SYNTHETIC_FALLBACK,6,0.486,False
EVT-0003955,EVT-0003955,2025-09-06,AST-000287,Engineering,Level Crossing Surface,road-rail interface,MNJ,MANOHARGANJ,NR,Uttar Pradesh,SEC-MNJ-SYWN,20.0,70.6,HIGH,141,2,False,91,30,55,25,0,0,1,0,road surface degradation,measurable deterioration; road surface degradation.,1.2,True,MEDIUM,MNJ_BRE,2,0.2074,True
EVT-0003956,EVT-0003956,2025-09-06,AST-000237,Engineering,Level Crossing Surface,road-rail interface,GHQ,GARHWA,ECR,Jharkhand,SEC-GHQ-MQX,15.5,51.4,MEDIUM,21,2,False,8,30,16,0,0,0,0,0,road surface degradation,measurable deterioration; road surface degradation.,2.0,True,MEDIUM,GHQ_RMF,1,0.1308,True
EVT-0003957,EVT-0003957,2025-09-07,AST-000006,S&T,Electronic Interlocking,route locking and conflict prevention,THA,Tehta,ECR,Bihar,SEC-THA-NZP,4.8,73.5,HIGH,36,3,True,18,30,22,0,0,0,0,0,route setting anomaly,repeated functional abnormality; route setting anomaly.,3.7,True,HIGH,MDE_THA,13,0.4981,True
EVT-0003958,EVT-0003958,2025-09-07,AST-002547,Engineering,Points & Crossing,route setting and derailment prevention,CEME,CHEGRO,SER,Jharkhand,SEC-CEME-KRMB,7.3,67.7,HIGH,22,4,True,9,14,33,19,0,0,0,0,stretcher bar wear,intermittent abnormality; stretcher bar wear.,1.4,False,MEDIUM,CDB_CEME,2,0.2074,True
EVT-0003959,EVT-0003959,2025-09-07,AST-001300,Traction,Circuit Breaker/Interrupter,traction protection and isolation,KJL,KHUMGAON BURTI,CR,Madhya Pradesh,SEC-KJL-BIS,14.1,80.7,CRITICAL,89,2,False,64,30,114,84,0,0,1,0,mechanism sluggishness,significant defect observed; mechanism sluggishness.,13.4,False,HIGH,NN_KJL,3,0.2616,True
EVT-0003960,EVT-0003960,2025-09-07,AST-000613,S&T,Colour Light Signal,movement authority indication,KFI,KAPPIL,SR,Kerala,SEC-KFI-PVU,12.6,83.5,CRITICAL,104,2,False,74,30,92,62,0,0,0,0,signal dark/intermittent,significant defect observed; signal dark/intermittent.,8.2,True,HIGH,PVU_KFI,4,0.3038,True
EVT-0003961,EVT-0003961,2025-09-07,AST-001912,Traction,OHE Contact/Catenary,traction power collection,KBT,KADAMBATTUR,SR,Tamil Nadu,SEC-KBT-SPAM,5.5,71.5,HIGH,126,2,True,47,30,82,52,1,1,1,0,sag/height deviation,clear degradation; sag/height deviation.,1.7,True,MEDIUM,KBT_TO,20,0.5746,True
EVT-0003962,EVT-0003962,2025-09-07,AST-000311,S&T,Axle Counter,train detection,VPR,VISAPUR,CR,Maharashtra,SEC-VPR-RNJD,8.8,86.9,CRITICAL,63,2,False,41,30,32,2,0,0,0,0,evaluator communication fault,major degradation; evaluator communication fault.,10.8,False,HIGH,BWD_VPR,3,0.2616,True
EVT-0003963,EVT-0003963,2025-09-07,AST-001647,Traction,Feeder/Return Conductor,traction current path,EOCM,EOCM,NER,Uttar Pradesh,SEC-EOCM-MGSO,6.6,49.3,MEDIUM,18,4,True,6,60,75,15,0,0,0,0,conductor damage,major degradation; conductor damage.,4.7,True,HIGH,SYNTHETIC_FALLBACK,18,0.493,False
EVT-0003964,EVT-0003964,2025-09-07,AST-000068,Engineering,Sleeper/Fastening Zone,track gauge and stability,GVN,GODAVARI,SCR,Andhra Pradesh,SEC-GVN-RJY,7.3,69.0,HIGH,146,3,True,61,30,123,93,0,0,0,0,missing/loose fastening,measurable deterioration; missing/loose fastening.,4.0,True,MEDIUM,GVN_RJY,13,0.4981,True
EVT-0003965,EVT-0003965,2025-09-07,AST-002709,Engineering,Level Crossing Surface,road-rail interface,NAKD,NAIK DIH,NER,Uttar Pradesh,SEC-NAKD-PPH,3.1,40.5,LOW,4,2,False,2,30,175,145,0,0,0,0,approach settlement,major degradation; approach settlement.,5.0,False,HIGH,NAKD_PPH,6,0.3673,True
EVT-0003966,EVT-0003966,2025-09-07,AST-001997,S&T,Electronic Interlocking,route locking and conflict prevention,PNP,PANIPAT JN,NR,Haryana,SEC-PNP-KURN,3.3,85.7,CRITICAL,104,5,True,65,30,68,38,0,0,1,0,communication redundancy loss,significant defect observed; communication redundancy loss.,7.0,True,HIGH,NLH_PNP,1,0.1308,True
EVT-0003967,EVT-0003967,2025-09-07,AST-002732,Traction,Traction Substation,traction power supply,KVR,KOVVUR,SCR,Andhra Pradesh,SEC-KVR-PSDA,4.6,76.8,HIGH,148,3,True,80,30,146,116,0,0,0,0,cooling system degradation,major degradation; cooling system degradation.,8.1,True,HIGH,KVR_RJY,4,0.3038,True
EVT-0003968,EVT-0003968,2025-09-07,AST-003011,Engineering,Rail/Track Section,direct train running safety,DBU,DODBALLAPUR,SWR,Karnataka,SEC-DBU-RNN,12.8,68.8,HIGH,70,2,True,41,30,88,58,0,0,0,0,weld defect,severe physical/electrical distress; weld defect.,10.0,True,CRITICAL,DBU_RNN,2,0.2074,True
EVT-0003969,EVT-0003969,2025-09-07,AST-001239,Engineering,Sleeper/Fastening Zone,track gauge and stability,SAN,SANDILA,NR,Uttar Pradesh,SEC-SAN-UTA,7.6,72.9,HIGH,148,2,True,66,30,213,183,0,0,0,0,broken sleeper cluster,measurable deterioration; broken sleeper cluster.,2.9,True,MEDIUM,SAN_AMG,4,0.3038,True
EVT-0003970,EVT-0003970,2025-09-07,AST-002211,Engineering,Points & Crossing,route setting and derailment prevention,GMH,GAMHARIA,SER,Jharkhand,SEC-GMH-BIRP,5.7,79.1,CRITICAL,92,5,True,41,14,10,0,0,0,0,0,point misalignment,intermittent abnormality; point misalignment.,3.2,False,MEDIUM,GMH_BRBS,4,0.3038,True
EVT-0003971,EVT-0003971,2025-09-07,AST-001960,S&T,Axle Counter,train detection,KMGE,KUMAHU,ECR,Bihar,SEC-KMGE-SSG,14.0,84.5,CRITICAL,109,2,False,76,30,72,42,0,0,0,0,count mismatch,significant defect observed; count mismatch.,3.0,False,HIGH,KMGE_KTQ,1,0.1308,True
EVT-0003972,EVT-0003972,2025-09-07,AST-000040,Traction,Circuit Breaker/Interrupter,traction protection and isolation,SAR,SHAHZAD NAGAR,NER,Uttarakhand,SEC-SAR-RMU,0.5,80.1,CRITICAL,143,2,False,112,30,15,0,0,0,0,0,trip recurrence,significant defect observed; trip recurrence.,3.0,False,HIGH,RMU_SAR,2,0.2074,True
EVT-0003973,EVT-0003973,2025-09-08,AST-002120,Traction,Traction Substation,traction power supply,DAZ,DELHI AZADPUR,NR,Delhi NCT,SEC-DAZ-ANDI,10.8,79.5,CRITICAL,89,2,False,52,30,11,0,1,1,1,0,cooling system degradation,clear degradation; cooling system degradation.,2.6,False,MEDIUM,SZM_DAZ,8,0.4147,True
EVT-0003974,EVT-0003974,2025-09-08,AST-002573,S&T,Colour Light Signal,movement authority indication,CDI,CHANDNI,CR,Madhya Pradesh,SEC-CDI-NPNR,14.4,88.5,CRITICAL,139,2,False,102,30,66,36,0,0,0,0,signal dark/intermittent,clear degradation; signal dark/intermittent.,5.5,False,MEDIUM,AGQ_CDI,2,0.2074,True
EVT-0003975,EVT-0003975,2025-09-08,AST-002853,Engineering,Sleeper/Fastening Zone,track gauge and stability,MGC,MUGAT,SCR,Maharashtra,SEC-MGC-PARD,12.9,58.4,MEDIUM,46,2,True,17,30,32,2,0,0,0,0,sleeper cracking,intermittent abnormality; sleeper cracking.,5.9,False,MEDIUM,MUE_MGC,8,0.4147,True
EVT-0003976,EVT-0003976,2025-09-08,AST-001640,S&T,Interlocked Level Crossing,road-rail protection,LOG,LOHGARA,NCR,Uttar Pradesh,SEC-LOG-MFX,3.4,78.1,CRITICAL,109,2,False,70,14,198,184,0,0,0,0,gate detection fault,measurable deterioration; gate detection fault.,18.7,False,MEDIUM,SRJ_LOG,2,0.2074,True
EVT-0003977,EVT-0003977,2025-09-08,AST-002359,S&T,Electronic Interlocking,route locking and conflict prevention,SRKT,SARKANTRA,ECoR,Orissa,SEC-SRKT-LGTR,4.7,81.2,CRITICAL,52,10,True,31,30,206,176,0,0,0,0,route setting anomaly,complete or near-complete functional failure; route setting anomaly.,2.8,True,CRITICAL,SYNTHETIC_FALLBACK,52,0.812,False
EVT-0003978,EVT-0003978,2025-09-08,AST-000211,Engineering,Bridge/Culvert,structural route continuity,BWI,BILWAI,NR,Uttar Pradesh,SEC-BWI-TLGR,6.0,69.1,HIGH,54,3,True,23,90,266,176,0,0,0,0,scour/erosion concern,major degradation; scour/erosion concern.,5.2,True,HIGH,BWI_MLPR,3,0.2616,True
EVT-0003979,EVT-0003979,2025-09-08,AST-002326,Traction,OHE Contact/Catenary,traction power collection,BQR,BHILAI NAGAR,SECR,Chhattisgarh,SEC-BQR-DURG,7.6,76.6,HIGH,108,11,True,53,30,15,0,0,0,0,0,contact wire wear,clear degradation; contact wire wear.,3.2,True,MEDIUM,BQR_DURG,16,0.5347,True
EVT-0003980,EVT-0003980,2025-09-08,AST-000552,Traction,Traction Substation,traction power supply,ALW,ALWAL,SCR,Andhra Pradesh,SEC-ALW-CVB,12.6,71.2,HIGH,40,2,False,31,30,150,120,0,0,2,1,cooling system degradation,significant defect observed; cooling system degradation.,2.1,False,HIGH,ALW_BOZ,18,0.5557,True
EVT-0003981,EVT-0003981,2025-09-08,AST-003065,S&T,Axle Counter,train detection,TAT,Tummanamgutta,SCR,Andhra Pradesh,SEC-TAT-BTM,11.1,62.9,HIGH,4,2,False,2,30,6,0,0,0,0,0,count mismatch,measurable deterioration; count mismatch.,1.6,True,MEDIUM,TAT_BTM,1,0.1308,True
EVT-0003982,EVT-0003982,2025-09-08,AST-002589,S&T,Electronic Interlocking,route locking and conflict prevention,MEP,MAHIDPUR ROAD,WR,Madhya Pradesh,SEC-MEP-RLK,8.5,87.1,CRITICAL,100,2,False,69,30,21,0,0,0,0,0,I/O module fault,repeated functional abnormality; I/O module fault.,3.4,False,HIGH,MEP_VMA,4,0.3038,True
EVT-0003983,EVT-0003983,2025-09-08,AST-001928,Traction,Section Insulator,electrical sectioning,HDS,HARIDASPUR,ECoR,Orissa,SEC-HDS-NGMP,18.4,66.5,HIGH,116,2,True,49,30,56,26,0,0,0,0,alignment deviation,clear degradation; alignment deviation.,3.4,True,MEDIUM,NGMP_HDS,3,0.2616,True
EVT-0003984,EVT-0003984,2025-09-08,AST-003010,S&T,Electronic Interlocking,route locking and conflict prevention,MQO,MUNROTURUTTU,SR,Kerala,SEC-MQO-PRND,7.2,90.2,CRITICAL,119,2,False,88,30,153,123,0,0,1,1,route setting anomaly,significant defect observed; route setting anomaly.,7.4,True,HIGH,MQO_STKT,10,0.4526,True
EVT-0003985,EVT-0003985,2025-09-08,AST-002796,S&T,Colour Light Signal,movement authority indication,AIA,AJARAKA,NWR,Rajasthan,SEC-AIA-MJNL,9.2,79.0,CRITICAL,54,2,False,36,30,67,37,0,0,0,0,signal dark/intermittent,repeated functional abnormality; signal dark/intermittent.,4.1,False,HIGH,AIA_BWL,1,0.1308,True
EVT-0003986,EVT-0003986,2025-09-08,AST-003206,Engineering,Rail/Track Section,direct train running safety,KJKD,KANJIKODE,SR,Kerala,SEC-KJKD-PGT,10.2,74.6,HIGH,107,4,True,46,30,19,0,0,0,0,0,surface shelling/squat,minor visual anomaly; surface shelling/squat.,1.3,True,LOW,WRA_KJKD,6,0.3673,True
EVT-0003987,EVT-0003987,2025-09-08,AST-000479,Engineering,Rail/Track Section,direct train running safety,ANU,ANANGUR,SR,Tamil Nadu,SEC-ANU-SGE,2.9,76.3,HIGH,142,4,True,62,30,23,0,0,0,0,0,surface shelling/squat,intermittent abnormality; surface shelling/squat.,5.0,True,MEDIUM,SGE_ANU,5,0.3382,True
EVT-0003988,EVT-0003988,2025-09-08,AST-001382,S&T,Colour Light Signal,movement authority indication,TGR3,BLOCK AND CATCH SIDING CABINE NO.3,CR,Maharashtra,SEC-TGR3-TGR2,2.5,74.4,HIGH,67,3,True,30,30,87,57,0,0,0,0,incorrect aspect indication,clear degradation; incorrect aspect indication.,1.9,False,MEDIUM,SYNTHETIC_FALLBACK,67,0.7440000000000001,False
EVT-0003989,EVT-0003989,2025-09-08,AST-001303,S&T,Colour Light Signal,movement authority indication,KON,KUDALNAGAR,SR,Tamil Nadu,SEC-KON-SER,24.6,73.5,HIGH,64,3,True,35,30,58,28,0,0,0,0,signal dark/intermittent,major degradation; signal dark/intermittent.,2.8,True,HIGH,KON_MDU,4,0.3038,True
EVT-0003990,EVT-0003990,2025-09-08,AST-002008,Traction,Traction Substation,traction power supply,SOM,SOMNA,NCR,Uttar Pradesh,SEC-SOM-KLA,16.6,78.8,CRITICAL,128,2,False,83,30,44,14,0,0,0,0,DGA anomaly,measurable deterioration; DGA anomaly.,4.2,True,MEDIUM,DAR_SOM,7,0.3925,True
EVT-0003991,EVT-0003991,2025-09-08,AST-001927,S&T,Colour Light Signal,movement authority indication,GUS,GHUMASAN,WR,Gujarat,SEC-GUS-GUSB,13.3,84.4,CRITICAL,68,2,False,57,30,244,214,0,0,2,1,LED aspect partial failure,severe physical/electrical distress; LED aspect partial failure.,9.7,False,CRITICAL,SYNTHETIC_FALLBACK,68,0.8440000000000001,False
EVT-0003992,EVT-0003992,2025-09-09,AST-002295,Traction,OHE Contact/Catenary,traction power collection,MOO,MUDDANURU,SCR,Andhra Pradesh,SEC-MOO-MUM,13.8,59.2,MEDIUM,26,2,True,9,30,169,139,0,0,1,0,contact wire wear,repeated functional abnormality; contact wire wear.,8.3,True,HIGH,MOO_YA,9,0.4346,True
EVT-0003993,EVT-0003993,2025-09-09,AST-001530,Engineering,Bridge/Culvert,structural route continuity,TLB,TALWA BAZAR,ER,Jharkhand,SEC-TLB-TTN,8.5,62.7,HIGH,20,4,True,8,90,52,0,0,0,0,0,bearing distress,clear degradation; bearing distress.,2.7,True,MEDIUM,SYNTHETIC_FALLBACK,20,0.627,False
EVT-0003994,EVT-0003994,2025-09-09,AST-000081,Engineering,Level Crossing Surface,road-rail interface,CNH,CHAUNRAH,NCR,Uttar Pradesh,SEC-CNH-KPI,15.4,62.1,HIGH,59,2,False,34,30,22,0,0,0,0,0,road surface degradation,slight deviation observed; road surface degradation.,2.6,False,LOW,PHN_CNH,2,0.2074,True
EVT-0003995,EVT-0003995,2025-09-09,AST-001192,Engineering,Level Crossing Surface,road-rail interface,MNJ,MANOHARGANJ,NR,Uttar Pradesh,SEC-MNJ-SYWN,6.6,63.3,HIGH,141,2,False,75,30,77,47,0,0,0,0,approach settlement,measurable deterioration; approach settlement.,8.3,False,MEDIUM,MNJ_BRE,2,0.2074,True
EVT-0003996,EVT-0003996,2025-09-09,AST-001098,Traction,OHE Contact/Catenary,traction power collection,BHRD,Baghara Road,SER,Odisha,SEC-BHRD-LGO,21.7,45.7,MEDIUM,1,3,True,0,30,33,3,0,0,1,0,hot spot indication,unsafe/fail-state indication; hot spot indication.,5.7,False,CRITICAL,SYNTHETIC_FALLBACK,1,0.457,False
EVT-0003997,EVT-0003997,2025-09-09,AST-002932,S&T,Track Circuit,train detection,MEP,MAHIDPUR ROAD,WR,Madhya Pradesh,SEC-MEP-RLK,13.9,84.8,CRITICAL,100,2,False,72,30,68,38,0,0,0,0,false occupancy,clear degradation; false occupancy.,2.8,False,MEDIUM,MEP_VMA,4,0.3038,True
EVT-0003998,EVT-0003998,2025-09-09,AST-001284,Engineering,Ballast/Formation Zone,track geometry and drainage,MPLE,MAHIPAL,ER,West Bengal,SEC-MPLE-MPLR,7.5,42.1,MEDIUM,28,2,True,8,60,118,58,0,0,0,0,ballast fouling,clear degradation; ballast fouling.,2.0,True,MEDIUM,MGLE_MPLE,1,0.1308,True
EVT-0003999,EVT-0003999,2025-09-09,AST-001997,S&T,Electronic Interlocking,route locking and conflict prevention,PNP,PANIPAT JN,NR,Haryana,SEC-PNP-KURN,3.3,85.7,CRITICAL,104,5,True,61,30,22,0,0,0,1,1,I/O module fault,repeated functional abnormality; I/O module fault.,2.6,False,HIGH,NLH_PNP,1,0.1308,True
EVT-0004000,EVT-0004000,2025-09-09,AST-000339,Engineering,Points & Crossing,route setting and derailment prevention,TTB,TITABAR,NFR,Assam,SEC-TTB-KQY,2.7,69.8,HIGH,34,2,False,18,14,37,23,0,0,0,0,stretcher bar wear,slight deviation observed; stretcher bar wear.,1.5,False,LOW,TTB_FKG,2,0.2074,True
EVT-0004001,EVT-0004001,2025-09-09,AST-003367,Engineering,Points & Crossing,route setting and derailment prevention,ANAH,AUNTA HALT,ECR,Bihar,SEC-ANAH-TALL,4.4,78.4,CRITICAL,139,4,True,65,14,35,21,0,0,0,0,point misalignment,intermittent abnormality; point misalignment.,2.8,False,MEDIUM,SYNTHETIC_FALLBACK,139,0.784,False
EVT-0004002,EVT-0004002,2025-09-09,AST-000665,Engineering,Rail/Track Section,direct train running safety,SLI,SANGLI,CR,Maharashtra,SEC-SLI-VRB,12.0,64.3,HIGH,46,2,True,18,30,186,156,0,0,0,0,weld defect,measurable deterioration; weld defect.,4.8,False,MEDIUM,KRD_SLI,10,0.4526,True
EVT-0004003,EVT-0004003,2025-09-09,AST-002787,Traction,Feeder/Return Conductor,traction current path,GPRW,GHORPURI WEST,CR,Maharashtra,SEC-GPRW-PUNE,5.5,61.2,HIGH,80,13,True,29,60,85,25,0,0,0,0,connection looseness,clear degradation; connection looseness.,3.4,True,MEDIUM,SYNTHETIC_FALLBACK,80,0.612,False
EVT-0004004,EVT-0004004,2025-09-09,AST-001107,S&T,Track Circuit,train detection,GVMR,GOVINDI MARWAR,NWR,Rajasthan,SEC-GVMR-GA,1.5,74.5,HIGH,40,2,False,26,30,104,74,0,0,0,0,insulation degradation,major degradation; insulation degradation.,1.7,True,HIGH,GVMR_GA,1,0.1308,True
EVT-0004005,EVT-0004005,2025-09-09,AST-000838,Engineering,Points & Crossing,route setting and derailment prevention,DIL,DILAWARNAGAR,NER,Uttar Pradesh,SEC-DIL-MLD,8.5,87.2,CRITICAL,148,2,False,93,14,33,19,0,0,1,1,crossing nose wear,measurable deterioration; crossing nose wear.,10.1,True,MEDIUM,DIL_MLD,6,0.3673,True
EVT-0004006,EVT-0004006,2025-09-09,AST-000829,Engineering,Ballast/Formation Zone,track geometry and drainage,AB,AMBUR,SR,Tamil Nadu,SEC-AB-PCKM,17.7,61.3,HIGH,160,2,True,48,60,20,0,0,0,0,0,ballast fouling,minor visual anomaly; ballast fouling.,3.1,False,LOW,VGM_AB,2,0.2074,True
EVT-0004007,EVT-0004007,2025-09-09,AST-001639,Engineering,Rail/Track Section,direct train running safety,KHMP,KHEMPUR,NR,Uttar Pradesh,SEC-KHMP-SJGM,2.6,67.6,HIGH,40,6,True,14,30,59,29,0,0,0,0,corrugation/wear,clear degradation; corrugation/wear.,3.9,False,MEDIUM,SYNTHETIC_FALLBACK,40,0.6759999999999999,False
EVT-0004008,EVT-0004008,2025-09-09,AST-003398,Traction,OHE Contact/Catenary,traction power collection,ADHL,ADIHALLI,SWR,Karnataka,SEC-ADHL-HVL,8.2,58.4,MEDIUM,52,2,True,19,30,43,13,0,0,0,0,wire strand damage,repeated functional abnormality; wire strand damage.,4.2,False,HIGH,ADHL_ASK,4,0.3038,True
EVT-0004009,EVT-0004009,2025-09-09,AST-001280,S&T,Interlocked Level Crossing,road-rail protection,KFD,KARANJADI,KR,Maharashtra,SEC-KFD-VINH,5.5,71.2,HIGH,52,2,False,43,14,82,68,0,0,0,0,gate detection fault,major degradation; gate detection fault.,14.3,True,HIGH,VINH_KFD,2,0.2074,True
EVT-0004010,EVT-0004010,2025-09-09,AST-000421,Traction,OHE Contact/Catenary,traction power collection,JLL,JALALGANJ,NR,Uttar Pradesh,SEC-JLL-TLMD,5.5,66.0,HIGH,87,2,True,22,30,50,20,0,0,0,0,sag/height deviation,early wear indication; sag/height deviation.,3.3,True,LOW,ZBD_JLL,4,0.3038,True
EVT-0004011,EVT-0004011,2025-09-10,AST-001661,Engineering,Rail/Track Section,direct train running safety,BTTN,BHATIAN,NR,Punjab,SEC-BTTN-MLIH,7.8,73.0,HIGH,117,4,True,44,30,34,4,0,0,0,0,weld defect,significant defect observed; weld defect.,14.6,True,HIGH,PHR_BTTN,2,0.2074,True
EVT-0004012,EVT-0004012,2025-09-10,AST-002993,Engineering,Level Crossing Surface,road-rail interface,RVT,Revelganj Ghat,NER,Bihar,SEC-RVT-JNX,1.1,56.2,MEDIUM,36,2,False,21,30,51,21,0,0,0,0,flange-way obstruction,clear degradation; flange-way obstruction.,1.9,False,MEDIUM,SYNTHETIC_FALLBACK,36,0.562,False
EVT-0004013,EVT-0004013,2025-09-10,AST-001556,Engineering,Sleeper/Fastening Zone,track gauge and stability,KGFE,KATHGHAR EAST,NER,Uttar Pradesh,SEC-KGFE-MBWC,18.7,58.5,MEDIUM,23,9,True,7,30,10,0,0,0,0,0,sleeper cracking,slight deviation observed; sleeper cracking.,1.2,False,LOW,SYNTHETIC_FALLBACK,23,0.585,False
